label,sentence
0," It was a considerable sum, for people in their position, and the loss of it would have made a serious difference."
0, It was worth an effort to preserve it.
0," The daughter was of a good, amiable disposition, but affectionate and warm-hearted in her ways, so that it was evident that with her fair personal advantages, and her little income, she would not be allowed to remain single long."
0," Now her marriage would mean, of course, the loss of a hundred a year, so what does her stepfather do to prevent it? He takes the obvious course of keeping her at home and forbidding her to seek the company of people of her own age."
0, But soon he found that that would not answer forever.
0," She became restive, insisted upon her rights, and finally announced her positive intention of going to a certain ball."
0, What does her clever stepfather do then? He conceives an idea more creditable to his head than to his heart.
0," With the connivance and assistance of his wife he disguised himself, covered those keen eyes with tinted glasses, masked the face with a moustache and a pair of bushy whiskers, sunk that clear voice into an insinuating whisper, and doubly secure on account of the girls short sight, he appears as Mr."
0," Hosmer Angel, and keeps off other lovers by making love himself."
0," It was only a joke at first, groaned our visitor."
0, We never thought that she would have been so carried away.
0, Very likely not.
0," However that may be, the young lady was very decidedly carried away, and, having quite made up her mind that her stepfather was in France, the suspicion of treachery never for an instant entered her mind."
0," She was flattered by the gentlemans attentions, and the effect was increased by the loudly expressed admiration of her mother."
0, Then Mr.
0," Angel began to call, for it was obvious that the matter should be pushed as far as it would go if a real effect were to be produced."
0," There were meetings, and an engagement, which would finally secure the girls affections from turning towards anyone else."
0, But the deception could not be kept up forever.
0, These pretended journeys to France were rather cumbrous.
0, The thing to do was clearly to bring the business to an end in such a dramatic manner that it would leave a permanent impression upon the young ladys mind and prevent her from looking upon any other suitor for some time to come.
0," Hence those vows of fidelity exacted upon a Testament, and hence also the allusions to a possibility of something happening on the very morning of the wedding."
0," James Windibank wished Miss Sutherland to be so bound to Hosmer Angel, and so uncertain as to his fate, that for ten years to come, at any rate, she would not listen to another man."
0," As far as the church door he brought her, and then, as he could go no farther, he conveniently vanished away by the old trick of stepping in at one door of a four-wheeler and out at the other."
0," I think that was the chain of events, Mr."
0," Windibank! Our visitor had recovered something of his assurance while Holmes had been talking, and he rose from his chair now with a cold sneer upon his pale face."
0," It may be so, or it may not, Mr."
0," Holmes, said he, but if you are so very sharp you ought to be sharp enough to know that it is you who are breaking the law now, and not me."
0," I have done nothing actionable from the first, but as long as you keep that door locked you lay yourself open to an action for assault and illegal constraint."
0," The law cannot, as you say, touch you, said Holmes, unlocking and throwing open the door, yet there never was a man who deserved punishment more."
0," If the young lady has a brother or a friend, he ought to lay a whip across your shoulders."
